,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,explicit
1974,0.681,0.549,5,-10.269,0,0.399,0.66,0.0,0.0936,0.549,106.652,140800,5,65,2022-04-14,False
1975,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4,83,2021-09-17,True
1976,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,287374,4,66,2020-01-16,False
1977,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,304088,4,67,2010-01-18,False
1978,0.625,0.835,11,-3.32,0,0.325,0.211,0.000191,0.0897,0.547,183.826,195338,4,66,2019-03-27,False
1979,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202192,4,0,2022-10-20,True
1980,0.677,0.682,3,-6.518,0,0.137,0.00392,0.0,0.181,0.646,89.81,179228,4,66,2021-01-17,False
1981,0.355,0.533,8,-9.493,0,0.0613,0.0471,0.00107,0.384,0.347,121.292,180902,3,7,2022-10-17,True
1982,0.722,0.716,8,-4.089,1,0.0696,0.132,1.05e-05,0.0997,0.626,171.96,171627,4,66,2022-07-15,False
1983,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,256768,4,2,2022-10-12,False
1984,0.765,0.948,6,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,199534,4,65,2018-01-18,False
1985,0.53,0.701,9,-4.54,1,0.0823,0.536,8.09e-06,0.118,0.818,171.856,315013,4,67,2009-07-31,False
1986,0.575,0.541,5,-6.45,1,0.0237,0.759,0.0,0.111,0.27,87.022,260590,4,67,2020-05-19,False
1987,0.432,0.614,0,-6.782,1,0.055,0.511,0.0,0.191,0.505,169.633,240117,4,66,2022-03-12,False
1988,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,281380,4,8,2022-10-12,False
1989,0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.224,193355,5,67,2019-06-06,False
1990,0.628,0.834,4,-4.56,1,0.116,0.575,0.0,0.158,0.747,78.207,283195,4,64,2021-08-12,False
1991,0.602,0.249,2,-9.264,0,0.0287,0.725,0.0,0.243,0.274,131.814,178598,3,66,2019-01-12,False
1992,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,239426,4,0,2022-10-20,False
1993,0.559,0.674,1,-6.125,0,0.0329,0.0312,0.0,0.121,0.197,111.976,263973,4,0,2022-10-17,False
1994,0.687,0.43,9,-10.31,1,0.0407,0.6,2.49e-06,0.132,0.241,115.01,369333,4,66,2008-10-08,False
1995,0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-05,0.104,0.187,122.101,265186,4,5,2022-10-14,False
1996,0.594,0.454,5,-9.422,0,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,318493,4,66,2008-10-08,False
1997,0.628,0.683,7,-5.565,0,0.0467,0.246,0.0,0.176,0.462,99.8,166346,4,0,2022-10-20,False
1998,0.378,0.664,1,-6.698,1,0.0407,0.542,0.00397,0.11,0.0941,106.316,351640,4,0,2022-10-20,True
1999,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,298899,3,0,2022-10-20,False
2000,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,134239,4,0,2022-10-21,False
2001,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,247147,4,4,2022-10-13,False
2002,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,214912,4,4,2022-10-11,False
2003,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,247147,4,2,2022-10-17,False
2004,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,233630,4,67,2015-09-25,False
2005,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201660,4,79,2020-01-17,True
2006,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178146,4,88,2021-05-21,True
2007,0.652,0.862,8,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,210000,4,64,2019-09-12,False
2008,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,5,2022-10-07,False
2009,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,2,2022-10-07,False
2010,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,6,2022-10-07,False
2011,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,1,2022-10-07,False
2012,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197442,4,2,2022-10-07,False
2013,0.702,0.677,1,-6.944,1,0.241,0.0475,0.0,0.166,0.737,105.923,150566,4,65,2022-09-23,False
2014,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,2,2022-10-14,False
2015,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,0,2022-10-14,False
2016,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,2,2022-10-14,False
2017,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,4,2022-10-07,False
2018,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,85,2017-04-07,False
2019,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197442,4,0,2022-10-21,False
2020,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,1,2022-10-07,False
2021,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,4,2022-10-07,False
2022,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,0,2022-10-21,False
2023,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,0,2022-10-21,False
2024,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,1,2022-10-14,False
2025,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,0,2022-10-14,False
2026,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,0,2022-10-21,False
2027,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,0,2022-10-21,False
2028,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4,75,2014-11-10,False
2029,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,1,2022-10-14,False
2030,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197442,4,0,2022-10-21,False
2031,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,1,2022-10-14,False
2032,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,4,2022-10-07,False
2033,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,1,2022-10-14,False
2034,0.706,0.782,2,-4.353,1,0.0278,0.21,4.86e-06,0.0813,0.418,104.983,228573,4,4,2022-10-07,False
2035,0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,264805,4,66,2018-02-14,False
2036,0.667,0.621,5,-5.697,1,0.0271,0.47,4.15e-05,0.13,0.451,106.032,192228,4,66,2018-02-09,False
2037,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,0,2022-10-14,False
2038,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,206696,4,0,2022-10-21,False
2039,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,336567,4,67,2017-03-03,False
2040,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,206696,4,0,2022-10-21,False
2041,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,0,2022-10-21,False
2042,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203122,4,1,2022-10-14,False
2043,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,0,2022-10-21,False
2044,0.811,0.757,1,-5.882,0,0.257,0.142,0.0,0.183,0.958,81.972,139756,4,65,2022-08-17,False
2045,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,0,2022-10-21,False
2046,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014,4,0,2022-10-21,False
2047,0.572,0.835,2,-6.826,1,0.0516,0.337,0.0,0.082,0.468,150.014,257720,4,0,2022-10-21,False
2048,0.764,0.708,5,-5.692,0,0.21,0.146,0.0,0.33,0.566,106.175,158678,4,0,2022-10-21,False
2049,0.664,0.944,5,-2.027,0,0.0995,0.101,0.0,0.766,0.745,121.936,208278,4,2,2022-10-14,False
2050,0.588,0.844,2,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,410859,4,0,2022-10-21,False
2051,0.638,0.324,0,-7.787,0,0.0321,0.923,3.35e-05,0.151,0.446,129.932,87133,4,66,2010-01-01,False
2052,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,242495,4,1,2022-10-14,False
2053,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,313124,4,0,2022-10-21,False
2054,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,172408,4,68,2022-02-10,False
2055,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,269184,4,65,2014-06-19,False
2056,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215506,4,87,2021-05-21,True
2057,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,387947,4,65,2006-09-08,False
2058,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,194653,4,66,2022-09-13,False
2059,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,180413,4,67,2019-07-01,False
2060,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,200029,4,66,2019-03-22,False
2061,0.669,0.588,2,-6.902,1,0.339,0.177,0.0,0.179,0.237,97.026,272197,4,67,2020-12-03,True
2062,0.608,0.83,9,-5.396,0,0.0956,0.597,3.4e-06,0.118,0.211,91.088,150329,4,71,2019-06-21,False
2063,0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,268833,4,66,2011-10-01,False
2064,0.579,0.713,7,-7.334,1,0.0318,0.617,3.33e-05,0.118,0.635,159.915,303640,3,66,2014-01-05,False
2065,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3,86,2022-04-29,False
2066,0.468,0.854,11,-3.932,0,0.059,0.176,0.0,0.126,0.277,155.867,299821,4,67,2020-01-23,False
2067,0.531,0.79,10,-7.213,1,0.234,0.281,0.0,0.301,0.339,79.942,245016,4,65,2021-09-04,False
2068,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258986,4,85,2014-06-21,False
2069,0.523,0.714,7,-6.584,0,0.0511,0.633,0.0,0.0875,0.616,122.969,337360,4,65,2009-07-31,False
2070,0.823,0.709,1,-3.937,1,0.0408,0.0235,0.0,0.0834,0.499,93.012,200000,4,65,2022-04-21,False
2071,0.268,0.334,3,-8.877,0,0.0332,0.759,0.0,0.117,0.175,55.832,196071,4,65,2020-10-29,False
2072,0.576,0.688,9,-5.136,1,0.0319,0.346,0.0439,0.262,0.726,135.984,310000,4,66,2018-08-24,False
2073,0.834,0.805,11,-1.684,0,0.155,0.257,0.0,0.0885,0.433,119.947,163500,4,66,2022-08-06,False
2074,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,165108,4,65,2020-10-27,False
2075,0.63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,234737,4,66,0000,False
2076,0.555,0.496,9,-7.175,1,0.0329,0.64,0.0,0.0767,0.391,82.229,194634,4,66,0000,False
2077,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257266,4,83,2013-01-01,False
2078,0.727,0.672,1,-4.782,0,0.0426,0.181,0.0,0.189,0.135,94.006,179375,4,68,2019-01-17,False
2079,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,174711,4,66,2018-12-13,False
2080,0.647,0.723,5,-6.214,1,0.0491,0.00503,0.0,0.176,0.443,105.001,162569,4,80,2022-09-16,True
2081,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,273272,4,67,2021-09-25,False
2082,0.711,0.346,7,-10.162,1,0.0291,0.766,0.0,0.212,0.771,91.993,70434,4,66,2022-07-18,False
2083,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,3,2022-10-14,False
2084,0.537,0.35,2,-8.937,1,0.0248,0.838,0.0,0.108,0.318,67.018,213500,4,65,2018-07-18,False
2085,0.643,0.513,10,-7.355,0,0.0253,0.832,0.000852,0.143,0.25,95.976,222302,4,66,0000,False
2086,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,4,2022-10-14,False
2087,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,228615,4,78,2018-08-24,False
2088,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037,279026,4,66,2013-01-01,False
2089,0.82,0.907,7,-4.517,1,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,194761,4,67,0000,False
2090,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,223040,4,5,2022-10-07,False
2091,0.6,0.687,8,-7.939,1,0.326,0.359,0.0,0.245,0.671,164.911,237660,3,47,2022-10-06,False
2092,0.78,0.739,9,-8.896,0,0.0567,0.0292,1.18e-06,0.0799,0.593,91.99,198971,4,47,2022-10-05,False
2093,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,174039,4,66,2016-12-30,False
2094,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,242495,4,4,2022-10-07,False
2095,0.658,0.407,4,-12.007,1,0.0364,0.727,1.26e-06,0.139,0.137,80.164,330400,4,65,2007-01-05,False
2096,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4,2,2022-10-14,False
2097,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,242495,4,1,2022-10-07,False
2098,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211294,4,0,2022-10-21,False
2099,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,242495,4,2,2022-10-07,False
2100,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,242495,4,1,2022-10-07,False
2101,0.512,0.452,2,-8.991,1,0.0292,0.775,0.0818,0.065,0.235,124.103,258532,4,0,2022-10-21,False
2102,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,250714,4,0,2022-10-21,False
2103,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,313124,4,0,2022-10-21,False
2104,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198370,3,84,2020-03-27,False
2105,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207026,4,81,2015-06-02,True
2106,0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,374205,4,66,2016-10-07,False
2107,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,90,1985,False
2108,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214289,4,83,2018-08-17,False
2109,0.756,0.713,3,-6.91,0,0.122,0.365,0.000153,0.228,0.597,92.039,174056,4,66,2022-08-22,False
2110,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,76,2018-09-28,True
2111,0.758,0.588,11,-7.777,0,0.091,0.608,9.3e-05,0.189,0.796,134.014,286007,4,66,2019-07-25,False
2112,0.581,0.578,5,-7.571,0,0.0524,0.671,0.0,0.106,0.335,140.0,258857,4,65,2022-03-10,False
2113,0.484,0.948,1,-4.296,0,0.451,0.0473,0.0,0.0565,0.686,125.645,149524,5,66,2018-06-22,False
2114,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,247493,3,1,2022-10-12,False
2115,0.591,0.606,8,-6.977,1,0.066,0.574,0.0,0.06,0.767,82.185,212560,4,65,2022-06-08,False
2116,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773,4,80,2019-04-12,False
2117,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4,80,2015-11-13,False
2118,0.778,0.76,3,-3.913,0,0.143,0.0237,6.15e-06,0.183,0.688,144.026,216000,4,65,2022-08-11,False
2119,0.489,0.625,9,-6.497,0,0.0584,0.288,0.0,0.133,0.439,149.921,230875,3,65,2021-09-22,False
2120,0.488,0.403,5,-7.005,1,0.0272,0.598,4.28e-06,0.434,0.497,131.489,212832,3,66,2016-03-04,False
2121,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,382973,4,66,2006-06-08,False
2122,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,1,2022-10-10,False
2123,0.59,0.632,7,-7.996,1,0.0376,0.301,0.0,0.169,0.345,110.0,153002,4,66,2020-08-07,False
2124,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,3,2022-10-07,False
2125,0.768,0.806,8,-6.277,1,0.0517,0.376,1.65e-06,0.0787,0.925,123.039,212195,4,66,0000,False
2126,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,2,2022-10-09,False
2127,0.697,0.271,0,-11.507,1,0.093,0.923,0.0,0.101,0.773,119.835,134204,4,66,2022-09-07,False
2128,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,247493,3,0,2022-10-19,False
2129,0.631,0.277,0,-6.119,0,0.0292,0.871,4.6e-05,0.151,0.88,139.733,62942,4,66,2022-09-02,False
2130,0.636,0.726,10,-8.205,0,0.0456,0.341,0.00727,0.105,0.542,162.035,193333,4,66,0000,False
2131,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-14,False
2132,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,2,2022-10-15,False
2133,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-17,False
2134,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-17,False
2135,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4,80,2021-07-23,False
2136,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-17,False
2137,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,247493,3,0,2022-10-19,False
2138,0.419,0.342,4,-10.985,1,0.0636,0.518,0.0,0.106,0.599,149.798,218808,3,65,2022-08-02,False
2139,0.742,0.692,4,-9.267,0,0.237,0.464,1.39e-05,0.0951,0.628,149.949,248450,4,43,2022-10-06,False
2140,0.661,0.53,7,-10.747,1,0.0974,0.187,0.0,0.142,0.661,157.523,229536,3,46,2022-10-06,False
2141,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-19,False
2142,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,247493,3,0,2022-10-19,False
2143,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-17,False
2144,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-19,False
2145,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-20,False
2146,0.45,0.181,10,-11.417,1,0.0406,0.896,1.09e-06,0.11,0.196,115.443,208573,4,0,2022-10-19,False
2147,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-19,False
2148,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-18,False
2149,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-19,False
2150,0.722,0.835,6,-9.082,0,0.0402,0.107,8.23e-05,0.0928,0.558,110.962,259139,4,66,2022-07-12,False
2151,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,1,2022-10-19,False
2152,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-19,False
2153,0.652,0.732,0,-8.587,1,0.0275,0.203,0.000366,0.0739,0.577,127.043,378020,4,65,2006-08-03,False
2154,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0,0.0679,0.566,114.987,304466,4,66,2013-05-31,False
2155,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,185573,4,85,2020-05-20,False
2156,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,84,2021-06-25,True
2157,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,93,2013-04-19,False
2158,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17e-06,0.46,0.371,146.868,308158,3,66,2007-09-18,False
2159,0.524,0.632,10,-7.285,0,0.0785,0.255,0.0,0.277,0.416,169.989,194676,4,67,2015-05-18,False
2160,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4,79,2018-09-28,False
2161,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4,88,2017-11-10,False
2162,0.801,0.856,0,-4.233,1,0.065,0.0984,6.62e-05,0.228,0.919,106.026,187006,4,69,0000,False
2163,0.561,0.404,0,-10.193,1,0.0324,0.735,0.0186,0.164,0.52,139.774,231428,4,39,2022-10-11,False
2164,0.76,0.555,7,-10.165,1,0.0465,0.409,0.213,0.0822,0.52,98.066,223027,4,65,1996-05-06,False
2165,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4,93,2013-06-24,True
2166,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,284866,4,79,2011-04-29,False
2167,0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,236239,4,65,2018-07-12,False
2168,0.567,0.526,8,-5.029,1,0.0251,0.153,2.34e-06,0.103,0.231,91.999,261918,4,63,2018-08-18,False
2169,0.515,0.691,5,-4.028,0,0.0344,0.624,0.0,0.121,0.484,169.521,226789,3,65,2019-08-23,False
2170,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,309640,4,66,2006-09-11,False
2171,0.533,0.732,7,-7.901,0,0.0424,0.166,0.000189,0.138,0.554,90.315,236933,4,65,2013-07-19,False
2172,0.823,0.765,2,-1.695,0,0.0633,0.464,0.0,0.0601,0.715,99.96,184617,4,64,2019-10-25,False
2173,0.442,0.574,2,-6.394,1,0.0828,0.273,0.0,0.094,0.308,167.857,292746,4,66,2011-02-24,False
2174,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,206880,4,80,2015-04-14,False
2175,0.32,0.453,1,-9.537,0,0.0329,0.889,2.6e-06,0.1,0.444,72.424,241599,4,64,2020-08-10,False
2176,0.524,0.601,8,-6.112,0,0.0404,0.663,0.0,0.114,0.598,72.048,230068,4,67,2021-05-15,False
2177,0.607,0.695,0,-9.537,1,0.0567,0.163,4.26e-06,0.109,0.594,150.061,202718,4,36,2022-10-11,False
2178,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,4,79,2018-02-16,False
2179,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4,0,2022-10-20,False
2180,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200,4,77,2014-10-06,False
2181,0.411,0.277,7,-8.844,1,0.0305,0.903,0.0,0.209,0.345,143.768,207751,3,65,0000,False
2182,0.329,0.45,2,-6.312,0,0.0405,0.594,0.0,0.13,0.284,80.095,262986,4,66,2019-04-24,False
2183,0.471,0.229,4,-11.711,0,0.035,0.88,0.0228,0.257,0.641,80.99,69741,4,67,2022-08-05,False
2184,0.552,0.742,2,-7.801,1,0.118,0.219,2.25e-05,0.21,0.537,200.029,205145,4,36,2022-10-11,False
2185,0.603,0.64,0,-5.601,1,0.0318,0.258,0.0,0.349,0.699,129.988,205435,4,34,2022-10-11,False
2186,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,184905,4,73,2020-10-02,True
2187,0.746,0.649,11,-10.096,0,0.0327,0.587,1.23e-05,0.134,0.654,104.984,318427,4,30,2022-10-11,False
2188,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-14,False
2189,0.627,0.779,4,-4.944,0,0.0392,0.214,9.34e-06,0.112,0.619,149.929,240169,4,65,2018-02-14,False
2190,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,241448,4,66,2016-12-30,False
2191,0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,293692,1,0,2022-10-12,False
2192,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,170964,1,0,2022-10-17,False
2193,0.671,0.373,2,-15.071,1,0.0362,0.783,0.105,0.111,0.315,119.972,258319,4,66,2022-09-02,False
2194,0.875,0.539,3,-8.364,0,0.0367,0.0586,0.0047,0.116,0.305,115.004,317739,4,65,2010-07-16,False
2195,0.493,0.404,6,-11.628,0,0.0394,0.75,0.0,0.366,0.82,179.992,232513,3,65,2022-07-18,False
2196,0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,293692,1,1,2022-10-12,False
